Agent,Prior,Target,Score,SMILES,SMILES_state,Input_Scaffold,R-groups,Scaffold,QED,QED (raw),SAScore,SAScore (raw),MW_endpoint,MW_endpoint (raw),step
14.2464,14.9674,46.0227,0.5082510,CC(=O)NC(c1cc(C(F)(F)F)ccc1-c1cccc(C(F)(F)F)c1)c1c(O)c2ccccc2oc1=O,1,c1c2c(c(O)c(C(c3c([*])ccc([*])c3)NC(=O)C)c(=O)o2)ccc1,c1(C(F)(F)F)cc(*)ccc1|FC(F)(*)F,O=c1oc2ccccc2cc1Cc1ccccc1-c1ccccc1,0.2397520,0.2398,0.5476125,3.1919,0.9999981,521.4130,2
7.2616,10.3225,-10.3225,0.0000000,CC(=O)NC(c1cc(C(C)(C)C)ccc1C(C)(C)C)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*C(C)(C)C|*C(C)(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.5611444,0.5611,0.5732056,3.1603,1.0000000,421.5370,3
6.7803,8.3898,-8.3898,0.0000000,CC(=O)NC(c1cc(C(C)C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*C(C)C|C*,O=c1oc2ccccc2cc1Cc1ccccc1,0.6806728,0.6807,0.7572223,2.9042,1.0000000,365.4290,3
6.7807,9.6936,73.3761,0.6922475,CC(=O)NC(c1cc(C(F)(F)F)ccc1N1CCOCC1)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*C(F)(F)F|C1N(*)CCOC1,O=c1oc2ccccc2cc1Cc1ccccc1N1CCOCC1,0.5762880,0.5763,0.5756315,3.1573,1.0000000,462.4240,3
6.5784,10.3663,-10.3663,0.0000000,CC(=O)NC(c1cc(C(F)(F)F)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*C(F)(F)F|N(*)(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.6275836,0.6276,0.5703320,3.1639,1.0000000,420.3870,3
2.2071,1.3985,-1.3985,0.0000000,CC(=O)NC(c1cc(C)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*C|*C,O=c1oc2ccccc2cc1Cc1ccccc1,0.7184995,0.7185,0.8087212,2.8117,1.0000000,337.3750,3
3.5910,6.4320,-6.4320,0.0000000,CC(=O)NC(c1cc(C)ccc1N)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*C|*N,O=c1oc2ccccc2cc1Cc1ccccc1,0.5027231,0.5027,0.7388010,2.9339,1.0000000,338.3630,3
3.7964,7.1361,-7.1361,0.0000000,CC(=O)NC(c1cc(C)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*C|*N(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.6935147,0.6935,0.6736752,3.0296,1.0000000,366.4170,3
2.0097,1.5417,-1.5417,0.0000000,CC(=O)NC(c1cc(C)ccc1C)c1c(O)c2ccccc2oc1=O,2,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*C|C*,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.7185,0.0000000,2.8117,0.0000000,337.3750,3
4.3535,8.0534,-8.0534,0.0000000,CC(=O)NC(c1cc(C)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,2,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*C|N(*)(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.6935,0.0000000,3.0296,0.0000000,366.4170,3
6.1289,11.4071,79.0771,0.7540356,CC(=O)NC(c1cc(C)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*C|N1(*)CCN(C)CC1,O=c1oc2ccccc2cc1Cc1ccccc1N1CCNCC1,0.6303616,0.6304,0.6801205,3.0207,1.0000000,421.4970,3
8.3693,12.8527,65.2077,0.6505030,CC(=O)NC(c1cc(N)ccc1N1CCOCC1)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*N|*N1CCOCC1,O=c1oc2ccccc2cc1Cc1ccccc1N1CCOCC1,0.4462524,0.4463,0.6168327,3.1053,1.0000000,409.4420,3
14.4354,17.9018,-17.9018,0.0000000,CCNc1ccc(N)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,*N|N(*)CC,O=c1oc2ccccc2cc1Cc1ccccc1,0.4067963,0.4068,0.6551429,3.0549,1.0000000,367.4050,3
11.2393,9.2722,-9.2722,0.0000000,CC(=O)NC(c1cc(C(F)(F)F)ccc1N)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,C(*)(F)(F)F|*N,O=c1oc2ccccc2cc1Cc1ccccc1,0.4684182,0.4684,0.6417384,3.0728,1.0000000,392.3330,3
7.6862,9.8038,-9.8038,0.0000000,CC(=O)NC(c1cc(C(F)(F)F)ccc1N1CCOCC1)c1c(O)c2ccccc2oc1=O,2,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,C(*)(F)(F)F|C1CN(*)CCO1,O=c1oc2ccccc2cc1Cc1ccccc1N1CCOCC1,0.0000000,0.5763,0.0000000,3.1573,0.0000000,462.4240,3
9.3356,11.1319,-11.1319,0.0000000,CC(=O)NC(c1cc(C(C)(C)C)ccc1N)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,C(C)(*)(C)C|N*,O=c1oc2ccccc2cc1Cc1ccccc1,0.4754620,0.4755,0.6484174,3.0639,1.0000000,380.4440,3
2.0084,1.3383,-1.3383,0.0000000,CC(=O)NC(c1cc(C)ccc1C)c1c(O)c2ccccc2oc1=O,2,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,C*|*C,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.7185,0.0000000,2.8117,0.0000000,337.3750,3
4.0386,7.0561,-7.0561,0.0000000,CC(=O)NC(c1cc(C)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,2,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,C*|*N(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.6935,0.0000000,3.0296,0.0000000,366.4170,3
2.7455,1.4950,-1.4950,0.0000000,CC(=O)NC(c1cc(C)ccc1C)c1c(O)c2ccccc2oc1=O,2,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,C*|C*,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.7185,0.0000000,2.8117,0.0000000,337.3750,3
4.4050,6.8488,-6.8488,0.0000000,CC(=O)NC(c1cc(C)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,2,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,C*|CN(C)*,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.6935,0.0000000,3.0296,0.0000000,366.4170,3
7.3830,10.4253,-10.4253,0.0000000,CNc1ccc(C)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,C*|N(*)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.6277976,0.6278,0.7128415,2.9736,1.0000000,352.3900,3
18.0931,24.5050,47.4927,0.5999815,CNc1ccc(C2(C#N)CC2)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,C1C(*)(C#N)C1|*NC,O=c1oc2ccccc2cc1Cc1cccc(C2CC2)c1,0.5630579,0.5631,0.3835840,3.3942,1.0000000,403.4380,3
12.6691,17.3954,64.2923,0.6807313,CC(=O)NC(c1cc(N2CCOCC2)ccc1N1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,C1CN(*)CCO1|*N1CCCCC1,O=c1oc2ccccc2cc1Cc1cc(N2CCOCC2)ccc1N1CCCCC1,0.5428341,0.5428,0.5811123,3.1505,1.0000000,477.5610,3
20.6406,27.6806,35.3765,0.5254761,CC(=O)NC(c1cc(N2CCN(c3ccccc3)CC2)ccc1NC(C)(C)C)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,C1N(*)CCN(c2ccccc2)C1|CC(C)(N*)C,O=c1oc2ccccc2cc1Cc1cccc(N2CCN(c3ccccc3)CC2)c1,0.2870677,0.2871,0.5123082,3.2350,0.9866050,540.6640,3
10.8676,8.3917,-8.3917,0.0000000,CC(=O)NC(c1cc(C(C)C)ccc1C)c1c(O)c2ccccc2oc1=O,2,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,CC(*)C|C*,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.6807,0.0000000,2.9042,0.0000000,365.4290,3
6.7070,9.9721,-9.9721,0.0000000,CC(=O)NC(c1cc(C(C)(C)C)ccc1N)c1c(O)c2ccccc2oc1=O,2,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,CC(C)(*)C|*N,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.4755,0.0000000,3.0639,0.0000000,380.4440,3
9.8382,11.1041,-11.1041,0.0000000,CC(=O)NC(c1cc(C(C)(C)C)ccc1C(C)(C)C)c1c(O)c2ccccc2oc1=O,2,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,CC(C)(C)*|CC(*)(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.5611,0.0000000,3.1603,0.0000000,421.5370,3
8.5610,10.8407,-10.8407,0.0000000,CC(=O)NC(c1cc(C(C)C)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,CC(C)*|*N(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.6412450,0.6412,0.6123074,3.1111,1.0000000,394.4710,3
12.6328,16.9614,68.5126,0.7122833,CC(=O)NC(c1cc(N(C)C)ccc1N1CCCCC1)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,CN(C)*|C1CN(*)CCC1,O=c1oc2ccccc2cc1Cc1ccccc1N1CCCCC1,0.5934669,0.5935,0.6089221,3.1154,1.0000000,435.5240,3
15.0879,20.7599,-20.7599,0.0000000,CC(=O)NC(c1cc(N(C)C)ccc1C(C)(C)C#N)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,CN(C)*|N#CC(*)(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.6122873,0.6123,0.3855739,3.3917,1.0000000,419.4810,3
7.7143,9.2051,-9.2051,0.0000000,CC(=O)NC(c1cc(C(F)(F)F)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,2,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,FC(*)(F)F|CN(*)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.6276,0.0000000,3.1639,0.0000000,420.3870,3
6.2851,7.3971,-7.3971,0.0000000,CC(=O)NC(c1cc(N)ccc1C)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,N*|C*,O=c1oc2ccccc2cc1Cc1ccccc1,0.5027231,0.5027,0.7482309,2.9189,1.0000000,338.3630,3
24.3323,26.1959,-24.4459,0.0145832,CC(=O)NC(c1cc(-c2ccco2)ccc1-c1cc2c(o1)C(=O)c1ccccc1C2=O)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,c1(*)occc1|c1c2c(ccc1)C(=O)c1c(cc(*)o1)C2=O,O=C1c2ccccc2C(=O)c2oc(-c3ccc(-c4ccco4)cc3Cc3cc4ccccc4oc3=O)cc21,0.2391597,0.2392,0.2633960,3.5626,0.0000492,571.5410,3
29.4453,31.6235,-31.6235,0.0000000,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=Oc1(*)sc2c(C)c(C)ccn2c1=O|*N,0,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,c1(*)sc2c(C)c(C)ccn2c1=O|*N,,0.0000000,0.0000,0.0000000,0.0000,0.0000000,0.0000,3
23.7439,26.8437,41.4257,0.5689116,CC(=O)NC(c1cc(-c2ccc(S(N)(=O)=O)cc2)ccc1C(C)(C)C)c1c(O)c2ccccc2oc1=O,1,c1c([*])ccc([*])c1C(c1c(=O)oc2c(c1O)cccc2)NC(C)=O,c1cc(S(N)(=O)=O)ccc1*|C(C)(C)(*)C,O=c1oc2ccccc2cc1Cc1cccc(-c2ccccc2)c1,0.3346445,0.3346,0.5502387,3.1887,0.9999987,520.6070,3
52.9792,55.0873,-55.0814,0.0000494,C=CCOC(=O)NC(O)(c1ccccc1)C12CC(Nc3ccc(C(F)(F)F)cc3C(NC(C)=O)c3c(O)c4ccccc4oc3=O)(CC3CN(C)C[N+]31C)C2,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*C(F)(F)F|C12(N*)CC3[N+](C)(CN(C)C3)C(C(NC(=O)OCC=C)(c3ccccc3)O)(C1)C2,O=c1oc2ccccc2cc1Cc1ccccc1NC12CC3CNC[NH+]3C(Cc3ccccc3)(C1)C2,0.0627081,0.0627,0.0001925,5.8509,0.0000000,762.8060,4
7.5359,8.9688,-8.9688,0.0000000,CC(=O)NC(c1cc(C(F)(F)F)ccc1N1CCOCC1)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*C(F)(F)F|C1COCCN1*,O=c1oc2ccccc2cc1Cc1ccccc1N1CCOCC1,0.5762880,0.5763,0.5756315,3.1573,1.0000000,462.4240,4
3.3891,3.0375,-3.0375,0.0000000,CC(=O)NC(c1cc(C)ccc1N)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*C|*N,O=c1oc2ccccc2cc1Cc1ccccc1,0.5027231,0.5027,0.7388010,2.9339,1.0000000,338.3630,4
6.3502,6.4601,-6.4601,0.0000000,CNc1ccc(C)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*C|*NC,O=c1oc2ccccc2cc1Cc1ccccc1,0.6277976,0.6278,0.7128415,2.9736,1.0000000,352.3900,4
6.2309,5.2820,-5.2820,0.0000000,CC(=O)NC(c1cc(C)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*C|CN(C)*,O=c1oc2ccccc2cc1Cc1ccccc1,0.6935147,0.6935,0.6736752,3.0296,1.0000000,366.4170,4
6.4639,7.5670,-7.5670,0.0000000,CC(=O)NC(c1cc(C)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,2,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*C|N(*)(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.6935,0.0000000,3.0296,0.0000000,366.4170,4
3.3547,3.1821,-3.1821,0.0000000,CC(=O)NC(c1cc(C)ccc1N)c1c(O)c2ccccc2oc1=O,2,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*C|N*,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.5027,0.0000000,2.9339,0.0000000,338.3630,4
7.4789,8.9376,-8.9376,0.0000000,CC(=O)NC(c1cc(C)ccc1N1CCN(C)CC1)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*C|N1(*)CCN(C)CC1,O=c1oc2ccccc2cc1Cc1ccccc1N1CCNCC1,0.6303616,0.6304,0.6801205,3.0207,1.0000000,421.4970,4
7.8762,10.2554,-10.2554,0.0000000,CC(=O)NC(c1cc(N(C)C)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N(C)C|CN(*)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.6463715,0.6464,0.5571461,3.1802,1.0000000,395.4590,4
45.3379,50.9134,-50.8880,0.0002119,CC(=O)NC(c1cc(N2CCN(C)CC2)ccc1NCCNC=NC(C#N)=Cc1cc(C)c([N+](=O)[O-])cc1C#N)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N1CCN(C)CC1|N(C(C#N)=Cc1cc(C)c([N+](=O)[O-])cc1C#N)=CNCCN*,O=c1oc2ccccc2cc1Cc1cc(N2CCNCC2)ccc1NCCNC=NC=Cc1ccccc1,0.0311534,0.0312,0.0305285,4.3013,0.0000000,703.7600,4
10.2591,11.0851,80.8664,0.7662624,CC(=O)NC(c1cc(N2CCOCC2)ccc1C)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N1CCOCC1|*C,O=c1oc2ccccc2cc1Cc1cccc(N2CCOCC2)c1,0.6452705,0.6453,0.6972537,2.9964,1.0000000,408.4540,4
2.5325,4.8078,-4.8078,0.0000000,CC(=O)NC(c1cc(N)ccc1N)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N|*N,O=c1oc2ccccc2cc1Cc1ccccc1,0.4254702,0.4255,0.6653489,3.0411,1.0000000,339.3510,4
5.0684,8.7684,-8.7684,0.0000000,CC(=O)NC(c1cc(N)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N|*N(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.4824921,0.4825,0.5977626,3.1296,1.0000000,367.4050,4
7.5105,10.1430,-10.1430,0.0000000,CC(=O)NC(c1cc(N)ccc1C(C)C)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N|C(*)(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.4844876,0.4845,0.6421688,3.0722,1.0000000,366.4170,4
36.1556,43.0771,-41.8531,0.0101998,CC(=O)NC(c1cc(N)ccc1C1=NN(C)C2CC(c3ccccc3)=NC1N=C2N)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N|C1C2N(C)N=C(*)C(N=C2N)N=C1c1ccccc1,O=c1oc2ccccc2cc1Cc1ccccc1C1=NNC2C=NC1N=C(c1ccccc1)C2,0.2134571,0.2135,0.0026357,5.0546,0.0018861,563.6180,4
5.9836,8.7345,-8.7345,0.0000000,CC(=O)NC(c1cc(N)ccc1N1CCOCC1)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N|C1CN(*)CCO1,O=c1oc2ccccc2cc1Cc1ccccc1N1CCOCC1,0.4462524,0.4463,0.6168327,3.1053,1.0000000,409.4420,4
17.0628,19.4562,40.7166,0.5014406,CC(=O)NC(c1cc(N)ccc1N1CCN(N)CC1)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N|C1N(N)CCN(*)C1,O=c1oc2ccccc2cc1Cc1ccccc1N1CCNCC1,0.2798749,0.2799,0.4504997,3.3104,1.0000000,423.4730,4
6.7071,7.0097,-7.0097,0.0000000,CC(=O)NC(c1cc(N)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,2,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N|CN(*)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.4825,0.0000000,3.1296,0.0000000,367.4050,4
4.8366,7.9059,-7.9059,0.0000000,CC(=O)NC(c1cc(N)ccc1C(F)(F)F)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N|FC(F)(F)*,O=c1oc2ccccc2cc1Cc1ccccc1,0.4684182,0.4684,0.6033587,3.1225,1.0000000,392.3330,4
6.2016,9.1981,-9.1981,0.0000000,CC(=O)NC(c1cc(N)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,2,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N|N(C)(C)*,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.4825,0.0000000,3.1296,0.0000000,367.4050,4
3.0114,4.9137,-4.9137,0.0000000,CC(=O)NC(c1cc(N)ccc1N)c1c(O)c2ccccc2oc1=O,2,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N|N*,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.4255,0.0000000,3.0411,0.0000000,339.3510,4
18.9012,22.9258,28.4919,0.4284807,CC(=O)NC(c1cc(N)ccc1Nc1ccc2[nH]c(=O)[nH]c2c1)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,*N|c1(=O)[nH]c2cc(N*)ccc2[nH]1,O=c1[nH]c2ccc(Nc3ccccc3Cc3cc4ccccc4oc3=O)cc2[nH]1,0.1690151,0.1690,0.4654448,3.2921,1.0000000,471.4730,4
6.1503,6.2283,-6.2283,0.0000000,CC(=O)NC(c1cc(C(F)(F)F)ccc1N)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,C(*)(F)(F)F|*N,O=c1oc2ccccc2cc1Cc1ccccc1,0.4684182,0.4684,0.6417384,3.0728,1.0000000,392.3330,4
6.4410,6.6481,-6.6481,0.0000000,CC(=O)NC(c1cc(C(F)(F)F)ccc1N)c1c(O)c2ccccc2oc1=O,2,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,C(*)(F)(F)F|N*,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.4684,0.0000000,3.0728,0.0000000,392.3330,4
31.1057,34.5184,-34.4599,0.0004876,CC(=O)NC(c1cc(NCCO)ccc1Nc1c2c(cc(CN3CCOCC3)c1[N+](=O)[O-])OCO2)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,C(CO)N*|C(N1CCOCC1)c1c([N+]([O-])=O)c(N*)c2c(c1)OCO2,O=c1oc2ccccc2cc1Cc1ccccc1Nc1cc(CN2CCOCC2)cc2c1OCO2,0.0903433,0.0903,0.1283423,3.8324,0.0000000,647.6410,4
17.3760,20.3351,51.9025,0.6019802,CC(=O)NC(c1cc(NCCO)ccc1-c1ccccc1)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,C(CO)N*|c1cc(*)ccc1,O=c1oc2ccccc2cc1Cc1ccccc1-c1ccccc1,0.3228002,0.3228,0.6757916,3.0267,1.0000000,444.4870,4
11.6985,13.8045,-13.8045,0.0000000,CC(=O)NC(c1cc(NCCN(C)C)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,C(N*)CN(C)C|*N(C)C,O=c1oc2ccccc2cc1Cc1ccccc1,0.4653528,0.4654,0.5105114,3.2372,1.0000000,438.5280,4
22.3410,27.1291,-1.4952,0.2136159,CCN(CC)c1ccc(C#CCN2C3CCC2CC3)cc1C(NC(C)=O)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,C(N1C2CCC1CC2)C#C*|C(C)N(*)CC,O=c1oc2ccccc2cc1Cc1cccc(C#CCN2C3CCC2CC3)c1,0.3562308,0.3562,0.0273634,4.3355,0.9999999,513.6380,4
4.1277,3.3324,-3.3324,0.0000000,CC(=O)NC(c1cc(C)ccc1N)c1c(O)c2ccccc2oc1=O,2,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,C*|*N,O=c1oc2ccccc2cc1Cc1ccccc1,0.0000000,0.5027,0.0000000,2.9339,0.0000000,338.3630,4
7.4581,7.9409,-7.9409,0.0000000,CC(=O)NC(c1cc(C)ccc1C(F)(F)F)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,C*|FC(F)(*)F,O=c1oc2ccccc2cc1Cc1ccccc1,0.6604547,0.6605,0.6768938,3.0252,1.0000000,391.3450,4
7.0329,10.2347,68.1404,0.6531260,CC(=O)NC(c1cc(N2CCOCC2)ccc1N)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,C1CN(*)CCO1|*N,O=c1oc2ccccc2cc1Cc1cccc(N2CCOCC2)c1,0.4462524,0.4463,0.6243245,3.0956,1.0000000,409.4420,4
9.6644,12.0262,-12.0262,0.0000000,CC(=O)NC(c1cc(N2CCOCC2)ccc1N(C)C)c1c(O)c2ccccc2oc1=O,1,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,C1N(*)CCOC1|CN(*)C,O=c1oc2ccccc2cc1Cc1cccc(N2CCOCC2)c1,0.5926821,0.5927,0.5518136,3.1868,1.0000000,437.4960,4
6.1433,9.3887,-9.3887,0.0000000,CC(=O)NC(c1cc(N2CCOCC2)ccc1N)c1c(O)c2ccccc2oc1=O,2,N(C(C)=O)C(c1cc([*])ccc1[*])c1c(O)c2ccccc2oc1=O,C1OCCN(*)C1|*N,O=c1oc2ccccc2cc1Cc1cccc(N2CCOCC2)c1,0.0000000,0.4463,0.0000000,3.0956,0.0000000,409.4420,4
